date,origin,destination,cargo_type,vessel_type,freight_rate_usd_mt,bdi,oil_price,commodity_price,distance_nm,data_source
2025-04-08,Newcastle,Qingdao,coal,Panamax,11.94,1267,69.53,154.81,4200,SYNTHETIC
2025-04-08,Baltimore,Rotterdam,grain,Handymax,20.3,1267,69.53,227.58,3400,SYNTHETIC
2025-04-08,Norfolk,Rotterdam,grain,Panamax,15.86,1267,69.53,227.58,3300,SYNTHETIC
2025-04-08,Paradip,Rotterdam,iron_ore,Handymax,16.76,1267,69.53,81.53,4800,SYNTHETIC
2025-04-08,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.26,1267,69.53,81.53,4700,SYNTHETIC
2025-04-08,Port Hedland,Rotterdam,iron_ore,Capesize,5.61,1267,69.53,81.53,8200,SYNTHETIC
2025-04-15,Paradip,Rotterdam,iron_ore,Panamax,11.51,1240,68.43,83.62,4800,SYNTHETIC
2025-04-15,Port Hedland,Qingdao,iron_ore,Capesize,6.78,1240,68.43,83.62,4000,SYNTHETIC
2025-04-15,Port Hedland,Gangavaram,coal,Capesize,7.13,1240,68.43,159.35,3800,SYNTHETIC
2025-04-15,Samarinda,Gangavaram,coal,Panamax,9.27,1240,68.43,159.35,2200,SYNTHETIC
2025-04-15,Samarinda,Shanghai,coal,Supramax,13.22,1240,68.43,159.35,2600,SYNTHETIC
2025-04-15,Paradip,Rotterdam,grain,Supramax,14.42,1240,68.43,221.83,4800,SYNTHETIC
2025-04-15,Paradip,Singapore,steel_coils,Handysize,25.76,1240,68.43,221.83,1900,SYNTHETIC
2025-04-15,Dhamra,Singapore,steel_coils,Handymax,22.6,1240,68.43,221.83,2100,SYNTHETIC
2025-04-15,Richards Bay,Rotterdam,coal,Panamax,12.83,1240,68.43,159.35,5200,SYNTHETIC
2025-04-15,Newcastle,Qingdao,coal,Panamax,11.49,1240,68.43,159.35,4200,SYNTHETIC
2025-04-15,Baltimore,Rotterdam,grain,Handymax,19.06,1240,68.43,221.83,3400,SYNTHETIC
2025-04-15,Norfolk,Rotterdam,grain,Panamax,16.81,1240,68.43,221.83,3300,SYNTHETIC
2025-04-15,Paradip,Rotterdam,iron_ore,Handymax,17.38,1240,68.43,83.62,4800,SYNTHETIC
2025-04-15,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.73,1240,68.43,83.62,4700,SYNTHETIC
2025-04-15,Port Hedland,Rotterdam,iron_ore,Capesize,5.47,1240,68.43,83.62,8200,SYNTHETIC
2025-04-22,Paradip,Rotterdam,iron_ore,Panamax,11.12,1329,70.71,72.65,4800,SYNTHETIC
2025-04-22,Port Hedland,Qingdao,iron_ore,Capesize,7.16,1329,70.71,72.65,4000,SYNTHETIC
2025-04-22,Port Hedland,Gangavaram,coal,Capesize,7.6,1329,70.71,137.75,3800,SYNTHETIC
2025-04-22,Samarinda,Gangavaram,coal,Panamax,9.52,1329,70.71,137.75,2200,SYNTHETIC
2025-04-22,Samarinda,Shanghai,coal,Supramax,13.54,1329,70.71,137.75,2600,SYNTHETIC
2025-04-22,Paradip,Rotterdam,grain,Supramax,15.98,1329,70.71,213.42,4800,SYNTHETIC
2025-04-22,Paradip,Singapore,steel_coils,Handysize,24.44,1329,70.71,213.42,1900,SYNTHETIC
2025-04-22,Dhamra,Singapore,steel_coils,Handymax,22.04,1329,70.71,213.42,2100,SYNTHETIC
2025-04-22,Richards Bay,Rotterdam,coal,Panamax,13.13,1329,70.71,137.75,5200,SYNTHETIC
2025-04-22,Newcastle,Qingdao,coal,Panamax,11.01,1329,70.71,137.75,4200,SYNTHETIC
2025-04-22,Baltimore,Rotterdam,grain,Handymax,20.44,1329,70.71,213.42,3400,SYNTHETIC
2025-04-22,Norfolk,Rotterdam,grain,Panamax,17.68,1329,70.71,213.42,3300,SYNTHETIC
2025-04-22,Paradip,Rotterdam,iron_ore,Handymax,16.46,1329,70.71,72.65,4800,SYNTHETIC
2025-04-22,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.21,1329,70.71,72.65,4700,SYNTHETIC
2025-04-22,Port Hedland,Rotterdam,iron_ore,Capesize,6.47,1329,70.71,72.65,8200,SYNTHETIC
2025-04-29,Paradip,Rotterdam,iron_ore,Panamax,11.31,1429,67.33,74.97,4800,SYNTHETIC
2025-04-29,Port Hedland,Qingdao,iron_ore,Capesize,7.35,1429,67.33,74.97,4000,SYNTHETIC
2025-04-29,Port Hedland,Gangavaram,coal,Capesize,7.47,1429,67.33,150.37,3800,SYNTHETIC
2025-04-29,Samarinda,Gangavaram,coal,Panamax,11.19,1429,67.33,150.37,2200,SYNTHETIC
2025-04-29,Samarinda,Shanghai,coal,Supramax,14.26,1429,67.33,150.37,2600,SYNTHETIC
2025-04-29,Paradip,Rotterdam,grain,Supramax,16.26,1429,67.33,240.76,4800,SYNTHETIC
2025-04-29,Paradip,Singapore,steel_coils,Handysize,27.96,1429,67.33,240.76,1900,SYNTHETIC
2025-04-29,Dhamra,Singapore,steel_coils,Handymax,22.53,1429,67.33,240.76,2100,SYNTHETIC
2025-04-29,Richards Bay,Rotterdam,coal,Panamax,14.06,1429,67.33,150.37,5200,SYNTHETIC
2025-04-29,Newcastle,Qingdao,coal,Panamax,12.42,1429,67.33,150.37,4200,SYNTHETIC
2025-04-29,Baltimore,Rotterdam,grain,Handymax,21.9,1429,67.33,240.76,3400,SYNTHETIC
2025-04-29,Norfolk,Rotterdam,grain,Panamax,18.25,1429,67.33,240.76,3300,SYNTHETIC
2025-04-29,Paradip,Rotterdam,iron_ore,Handymax,16.42,1429,67.33,74.97,4800,SYNTHETIC
2025-04-29,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.09,1429,67.33,74.97,4700,SYNTHETIC
2025-04-29,Port Hedland,Rotterdam,iron_ore,Capesize,6.43,1429,67.33,74.97,8200,SYNTHETIC
2025-05-06,Paradip,Rotterdam,iron_ore,Panamax,12.59,1848,76.15,83.23,4800,SYNTHETIC
2025-05-06,Port Hedland,Qingdao,iron_ore,Capesize,8.11,1848,76.15,83.23,4000,SYNTHETIC
2025-05-06,Port Hedland,Gangavaram,coal,Capesize,9.52,1848,76.15,143.3,3800,SYNTHETIC
2025-05-06,Samarinda,Gangavaram,coal,Panamax,11.52,1848,76.15,143.3,2200,SYNTHETIC
2025-05-06,Samarinda,Shanghai,coal,Supramax,15.66,1848,76.15,143.3,2600,SYNTHETIC
2025-05-06,Paradip,Rotterdam,grain,Supramax,17.52,1848,76.15,231.69,4800,SYNTHETIC
2025-05-06,Paradip,Singapore,steel_coils,Handysize,33.05,1848,76.15,231.69,1900,SYNTHETIC
2025-05-06,Dhamra,Singapore,steel_coils,Handymax,26.41,1848,76.15,231.69,2100,SYNTHETIC
2025-05-06,Richards Bay,Rotterdam,coal,Panamax,15.1,1848,76.15,143.3,5200,SYNTHETIC
2025-05-06,Newcastle,Qingdao,coal,Panamax,12.93,1848,76.15,143.3,4200,SYNTHETIC
2025-05-06,Baltimore,Rotterdam,grain,Handymax,22.96,1848,76.15,231.69,3400,SYNTHETIC
2025-05-06,Norfolk,Rotterdam,grain,Panamax,22.24,1848,76.15,231.69,3300,SYNTHETIC
2025-05-06,Paradip,Rotterdam,iron_ore,Handymax,18.79,1848,76.15,83.23,4800,SYNTHETIC
2025-05-06,Visakhapatnam,Rotterdam,iron_ore,Panamax,14.42,1848,76.15,83.23,4700,SYNTHETIC
2025-05-06,Port Hedland,Rotterdam,iron_ore,Capesize,7.13,1848,76.15,83.23,8200,SYNTHETIC
2025-05-13,Paradip,Rotterdam,iron_ore,Panamax,11.49,1464,67.09,77.14,4800,SYNTHETIC
2025-05-13,Port Hedland,Qingdao,iron_ore,Capesize,7.89,1464,67.09,77.14,4000,SYNTHETIC
2025-05-13,Port Hedland,Gangavaram,coal,Capesize,8.29,1464,67.09,126.88,3800,SYNTHETIC
2025-05-13,Samarinda,Gangavaram,coal,Panamax,10.3,1464,67.09,126.88,2200,SYNTHETIC
2025-05-13,Samarinda,Shanghai,coal,Supramax,12.73,1464,67.09,126.88,2600,SYNTHETIC
2025-05-13,Paradip,Rotterdam,grain,Supramax,14.98,1464,67.09,218.8,4800,SYNTHETIC
2025-05-13,Paradip,Singapore,steel_coils,Handysize,27.93,1464,67.09,218.8,1900,SYNTHETIC
2025-05-13,Dhamra,Singapore,steel_coils,Handymax,24.09,1464,67.09,218.8,2100,SYNTHETIC
2025-05-13,Richards Bay,Rotterdam,coal,Panamax,12.32,1464,67.09,126.88,5200,SYNTHETIC
2025-05-13,Newcastle,Qingdao,coal,Panamax,13.28,1464,67.09,126.88,4200,SYNTHETIC
2025-05-13,Baltimore,Rotterdam,grain,Handymax,23.43,1464,67.09,218.8,3400,SYNTHETIC
2025-05-13,Norfolk,Rotterdam,grain,Panamax,18.21,1464,67.09,218.8,3300,SYNTHETIC
2025-05-13,Paradip,Rotterdam,iron_ore,Handymax,18.09,1464,67.09,77.14,4800,SYNTHETIC
2025-05-13,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.43,1464,67.09,77.14,4700,SYNTHETIC
2025-05-13,Port Hedland,Rotterdam,iron_ore,Capesize,6.06,1464,67.09,77.14,8200,SYNTHETIC
2025-05-20,Paradip,Rotterdam,iron_ore,Panamax,11.07,1209,66.0,79.32,4800,SYNTHETIC
2025-05-20,Port Hedland,Qingdao,iron_ore,Capesize,7.12,1209,66.0,79.32,4000,SYNTHETIC
2025-05-20,Port Hedland,Gangavaram,coal,Capesize,6.76,1209,66.0,120.63,3800,SYNTHETIC
2025-05-20,Samarinda,Gangavaram,coal,Panamax,9.04,1209,66.0,120.63,2200,SYNTHETIC
2025-05-20,Samarinda,Shanghai,coal,Supramax,11.49,1209,66.0,120.63,2600,SYNTHETIC
2025-05-20,Paradip,Rotterdam,grain,Supramax,14.24,1209,66.0,195.15,4800,SYNTHETIC
2025-05-20,Paradip,Singapore,steel_coils,Handysize,23.49,1209,66.0,195.15,1900,SYNTHETIC
2025-05-20,Dhamra,Singapore,steel_coils,Handymax,22.57,1209,66.0,195.15,2100,SYNTHETIC
2025-05-20,Richards Bay,Rotterdam,coal,Panamax,11.25,1209,66.0,120.63,5200,SYNTHETIC
2025-05-20,Newcastle,Qingdao,coal,Panamax,10.6,1209,66.0,120.63,4200,SYNTHETIC
2025-05-20,Baltimore,Rotterdam,grain,Handymax,19.01,1209,66.0,195.15,3400,SYNTHETIC
2025-05-20,Norfolk,Rotterdam,grain,Panamax,15.7,1209,66.0,195.15,3300,SYNTHETIC
2025-05-20,Paradip,Rotterdam,iron_ore,Handymax,16.57,1209,66.0,79.32,4800,SYNTHETIC
2025-05-20,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.89,1209,66.0,79.32,4700,SYNTHETIC
2025-05-20,Port Hedland,Rotterdam,iron_ore,Capesize,5.56,1209,66.0,79.32,8200,SYNTHETIC
2025-05-27,Paradip,Rotterdam,iron_ore,Panamax,10.5,1183,69.99,97.03,4800,SYNTHETIC
2025-05-27,Port Hedland,Qingdao,iron_ore,Capesize,7.06,1183,69.99,97.03,4000,SYNTHETIC
2025-05-27,Port Hedland,Gangavaram,coal,Capesize,6.85,1183,69.99,140.05,3800,SYNTHETIC
2025-05-27,Samarinda,Gangavaram,coal,Panamax,9.74,1183,69.99,140.05,2200,SYNTHETIC
2025-05-27,Samarinda,Shanghai,coal,Supramax,11.89,1183,69.99,140.05,2600,SYNTHETIC
2025-05-27,Paradip,Rotterdam,grain,Supramax,14.6,1183,69.99,197.59,4800,SYNTHETIC
2025-05-27,Paradip,Singapore,steel_coils,Handysize,24.56,1183,69.99,197.59,1900,SYNTHETIC
2025-05-27,Dhamra,Singapore,steel_coils,Handymax,21.11,1183,69.99,197.59,2100,SYNTHETIC
2025-05-27,Richards Bay,Rotterdam,coal,Panamax,11.66,1183,69.99,140.05,5200,SYNTHETIC
2025-05-27,Newcastle,Qingdao,coal,Panamax,10.43,1183,69.99,140.05,4200,SYNTHETIC
2025-05-27,Baltimore,Rotterdam,grain,Handymax,18.3,1183,69.99,197.59,3400,SYNTHETIC
2025-05-27,Norfolk,Rotterdam,grain,Panamax,16.73,1183,69.99,197.59,3300,SYNTHETIC
2025-05-27,Paradip,Rotterdam,iron_ore,Handymax,16.78,1183,69.99,97.03,4800,SYNTHETIC
2025-05-27,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.59,1183,69.99,97.03,4700,SYNTHETIC
2025-05-27,Port Hedland,Rotterdam,iron_ore,Capesize,5.61,1183,69.99,97.03,8200,SYNTHETIC
2025-06-03,Paradip,Rotterdam,iron_ore,Panamax,10.21,1092,75.67,85.36,4800,SYNTHETIC
2025-06-03,Port Hedland,Qingdao,iron_ore,Capesize,6.56,1092,75.67,85.36,4000,SYNTHETIC
2025-06-03,Port Hedland,Gangavaram,coal,Capesize,6.51,1092,75.67,153.2,3800,SYNTHETIC
2025-06-03,Samarinda,Gangavaram,coal,Panamax,9.67,1092,75.67,153.2,2200,SYNTHETIC
2025-06-03,Samarinda,Shanghai,coal,Supramax,12.6,1092,75.67,153.2,2600,SYNTHETIC
2025-06-03,Paradip,Rotterdam,grain,Supramax,13.4,1092,75.67,183.55,4800,SYNTHETIC
2025-06-03,Paradip,Singapore,steel_coils,Handysize,24.94,1092,75.67,183.55,1900,SYNTHETIC
2025-06-03,Dhamra,Singapore,steel_coils,Handymax,19.9,1092,75.67,183.55,2100,SYNTHETIC
2025-06-03,Richards Bay,Rotterdam,coal,Panamax,11.78,1092,75.67,153.2,5200,SYNTHETIC
2025-06-03,Newcastle,Qingdao,coal,Panamax,11.02,1092,75.67,153.2,4200,SYNTHETIC
2025-06-03,Baltimore,Rotterdam,grain,Handymax,18.83,1092,75.67,183.55,3400,SYNTHETIC
2025-06-03,Norfolk,Rotterdam,grain,Panamax,15.79,1092,75.67,183.55,3300,SYNTHETIC
2025-06-03,Paradip,Rotterdam,iron_ore,Handymax,14.94,1092,75.67,85.36,4800,SYNTHETIC
2025-06-03,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.6,1092,75.67,85.36,4700,SYNTHETIC
2025-06-03,Port Hedland,Rotterdam,iron_ore,Capesize,5.35,1092,75.67,85.36,8200,SYNTHETIC
2025-06-10,Paradip,Rotterdam,iron_ore,Panamax,11.53,1341,72.1,110.0,4800,SYNTHETIC
2025-06-10,Port Hedland,Qingdao,iron_ore,Capesize,6.56,1341,72.1,110.0,4000,SYNTHETIC
2025-06-10,Port Hedland,Gangavaram,coal,Capesize,7.12,1341,72.1,153.66,3800,SYNTHETIC
2025-06-10,Samarinda,Gangavaram,coal,Panamax,9.57,1341,72.1,153.66,2200,SYNTHETIC
2025-06-10,Samarinda,Shanghai,coal,Supramax,13.19,1341,72.1,153.66,2600,SYNTHETIC
2025-06-10,Paradip,Rotterdam,grain,Supramax,15.26,1341,72.1,167.15,4800,SYNTHETIC
2025-06-10,Paradip,Singapore,steel_coils,Handysize,25.47,1341,72.1,167.15,1900,SYNTHETIC
2025-06-10,Dhamra,Singapore,steel_coils,Handymax,23.75,1341,72.1,167.15,2100,SYNTHETIC
2025-06-10,Richards Bay,Rotterdam,coal,Panamax,12.99,1341,72.1,153.66,5200,SYNTHETIC
2025-06-10,Newcastle,Qingdao,coal,Panamax,12.63,1341,72.1,153.66,4200,SYNTHETIC
2025-06-10,Baltimore,Rotterdam,grain,Handymax,20.2,1341,72.1,167.15,3400,SYNTHETIC
2025-06-10,Norfolk,Rotterdam,grain,Panamax,16.09,1341,72.1,167.15,3300,SYNTHETIC
2025-06-10,Paradip,Rotterdam,iron_ore,Handymax,16.06,1341,72.1,110.0,4800,SYNTHETIC
2025-06-10,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.42,1341,72.1,110.0,4700,SYNTHETIC
2025-06-10,Port Hedland,Rotterdam,iron_ore,Capesize,6.4,1341,72.1,110.0,8200,SYNTHETIC
2025-06-17,Paradip,Rotterdam,iron_ore,Panamax,11.02,1340,70.59,92.21,4800,SYNTHETIC
2025-06-17,Port Hedland,Qingdao,iron_ore,Capesize,6.57,1340,70.59,92.21,4000,SYNTHETIC
2025-06-17,Port Hedland,Gangavaram,coal,Capesize,7.71,1340,70.59,144.76,3800,SYNTHETIC
2025-06-17,Samarinda,Gangavaram,coal,Panamax,10.13,1340,70.59,144.76,2200,SYNTHETIC
2025-06-17,Samarinda,Shanghai,coal,Supramax,13.75,1340,70.59,144.76,2600,SYNTHETIC
2025-06-17,Paradip,Rotterdam,grain,Supramax,14.13,1340,70.59,189.99,4800,SYNTHETIC
2025-06-17,Paradip,Singapore,steel_coils,Handysize,25.56,1340,70.59,189.99,1900,SYNTHETIC
2025-06-17,Dhamra,Singapore,steel_coils,Handymax,20.79,1340,70.59,189.99,2100,SYNTHETIC
2025-06-17,Richards Bay,Rotterdam,coal,Panamax,12.34,1340,70.59,144.76,5200,SYNTHETIC
2025-06-17,Newcastle,Qingdao,coal,Panamax,11.68,1340,70.59,144.76,4200,SYNTHETIC
2025-06-17,Baltimore,Rotterdam,grain,Handymax,21.66,1340,70.59,189.99,3400,SYNTHETIC
2025-06-17,Norfolk,Rotterdam,grain,Panamax,18.5,1340,70.59,189.99,3300,SYNTHETIC
2025-06-17,Paradip,Rotterdam,iron_ore,Handymax,17.09,1340,70.59,92.21,4800,SYNTHETIC
2025-06-17,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.53,1340,70.59,92.21,4700,SYNTHETIC
2025-06-17,Port Hedland,Rotterdam,iron_ore,Capesize,6.21,1340,70.59,92.21,8200,SYNTHETIC
2025-06-24,Paradip,Rotterdam,iron_ore,Panamax,11.18,1307,66.44,100.78,4800,SYNTHETIC
2025-06-24,Port Hedland,Qingdao,iron_ore,Capesize,6.51,1307,66.44,100.78,4000,SYNTHETIC
2025-06-24,Port Hedland,Gangavaram,coal,Capesize,7.15,1307,66.44,151.7,3800,SYNTHETIC
2025-06-24,Samarinda,Gangavaram,coal,Panamax,10.38,1307,66.44,151.7,2200,SYNTHETIC
2025-06-24,Samarinda,Shanghai,coal,Supramax,13.78,1307,66.44,151.7,2600,SYNTHETIC
2025-06-24,Paradip,Rotterdam,grain,Supramax,15.69,1307,66.44,247.14,4800,SYNTHETIC
2025-06-24,Paradip,Singapore,steel_coils,Handysize,24.2,1307,66.44,247.14,1900,SYNTHETIC
2025-06-24,Dhamra,Singapore,steel_coils,Handymax,23.65,1307,66.44,247.14,2100,SYNTHETIC
2025-06-24,Richards Bay,Rotterdam,coal,Panamax,12.36,1307,66.44,151.7,5200,SYNTHETIC
2025-06-24,Newcastle,Qingdao,coal,Panamax,12.07,1307,66.44,151.7,4200,SYNTHETIC
2025-06-24,Baltimore,Rotterdam,grain,Handymax,19.81,1307,66.44,247.14,3400,SYNTHETIC
2025-06-24,Norfolk,Rotterdam,grain,Panamax,16.66,1307,66.44,247.14,3300,SYNTHETIC
2025-06-24,Paradip,Rotterdam,iron_ore,Handymax,15.88,1307,66.44,100.78,4800,SYNTHETIC
2025-06-24,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.15,1307,66.44,100.78,4700,SYNTHETIC
2025-06-24,Port Hedland,Rotterdam,iron_ore,Capesize,6.03,1307,66.44,100.78,8200,SYNTHETIC
2025-07-01,Paradip,Rotterdam,iron_ore,Panamax,13.04,1520,66.46,97.31,4800,SYNTHETIC
2025-07-01,Port Hedland,Qingdao,iron_ore,Capesize,7.46,1520,66.46,97.31,4000,SYNTHETIC
2025-07-01,Port Hedland,Gangavaram,coal,Capesize,7.57,1520,66.46,165.05,3800,SYNTHETIC
2025-07-01,Samarinda,Gangavaram,coal,Panamax,10.5,1520,66.46,165.05,2200,SYNTHETIC
2025-07-01,Samarinda,Shanghai,coal,Supramax,13.71,1520,66.46,165.05,2600,SYNTHETIC
2025-07-01,Paradip,Rotterdam,grain,Supramax,15.82,1520,66.46,217.69,4800,SYNTHETIC
2025-07-01,Paradip,Singapore,steel_coils,Handysize,28.55,1520,66.46,217.69,1900,SYNTHETIC
2025-07-01,Dhamra,Singapore,steel_coils,Handymax,23.35,1520,66.46,217.69,2100,SYNTHETIC
2025-07-01,Richards Bay,Rotterdam,coal,Panamax,13.91,1520,66.46,165.05,5200,SYNTHETIC
2025-07-01,Newcastle,Qingdao,coal,Panamax,13.31,1520,66.46,165.05,4200,SYNTHETIC
2025-07-01,Baltimore,Rotterdam,grain,Handymax,23.89,1520,66.46,217.69,3400,SYNTHETIC
2025-07-01,Norfolk,Rotterdam,grain,Panamax,19.86,1520,66.46,217.69,3300,SYNTHETIC
2025-07-01,Paradip,Rotterdam,iron_ore,Handymax,17.51,1520,66.46,97.31,4800,SYNTHETIC
2025-07-01,Visakhapatnam,Rotterdam,iron_ore,Panamax,13.28,1520,66.46,97.31,4700,SYNTHETIC
2025-07-01,Port Hedland,Rotterdam,iron_ore,Capesize,6.45,1520,66.46,97.31,8200,SYNTHETIC
2025-07-08,Paradip,Rotterdam,iron_ore,Panamax,12.91,1531,62.3,84.28,4800,SYNTHETIC
2025-07-08,Port Hedland,Qingdao,iron_ore,Capesize,8.09,1531,62.3,84.28,4000,SYNTHETIC
2025-07-08,Port Hedland,Gangavaram,coal,Capesize,7.5,1531,62.3,159.81,3800,SYNTHETIC
2025-07-08,Samarinda,Gangavaram,coal,Panamax,11.39,1531,62.3,159.81,2200,SYNTHETIC
2025-07-08,Samarinda,Shanghai,coal,Supramax,13.19,1531,62.3,159.81,2600,SYNTHETIC
2025-07-08,Paradip,Rotterdam,grain,Supramax,15.14,1531,62.3,228.89,4800,SYNTHETIC
2025-07-08,Paradip,Singapore,steel_coils,Handysize,29.69,1531,62.3,228.89,1900,SYNTHETIC
2025-07-08,Dhamra,Singapore,steel_coils,Handymax,25.14,1531,62.3,228.89,2100,SYNTHETIC
2025-07-08,Richards Bay,Rotterdam,coal,Panamax,13.16,1531,62.3,159.81,5200,SYNTHETIC
2025-07-08,Newcastle,Qingdao,coal,Panamax,13.16,1531,62.3,159.81,4200,SYNTHETIC
2025-07-08,Baltimore,Rotterdam,grain,Handymax,21.9,1531,62.3,228.89,3400,SYNTHETIC
2025-07-08,Norfolk,Rotterdam,grain,Panamax,18.88,1531,62.3,228.89,3300,SYNTHETIC
2025-07-08,Paradip,Rotterdam,iron_ore,Handymax,17.66,1531,62.3,84.28,4800,SYNTHETIC
2025-07-08,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.87,1531,62.3,84.28,4700,SYNTHETIC
2025-07-08,Port Hedland,Rotterdam,iron_ore,Capesize,6.46,1531,62.3,84.28,8200,SYNTHETIC
2025-07-15,Paradip,Rotterdam,iron_ore,Panamax,11.05,1219,72.03,84.74,4800,SYNTHETIC
2025-07-15,Port Hedland,Qingdao,iron_ore,Capesize,6.64,1219,72.03,84.74,4000,SYNTHETIC
2025-07-15,Port Hedland,Gangavaram,coal,Capesize,7.54,1219,72.03,158.37,3800,SYNTHETIC
2025-07-15,Samarinda,Gangavaram,coal,Panamax,10.55,1219,72.03,158.37,2200,SYNTHETIC
2025-07-15,Samarinda,Shanghai,coal,Supramax,11.74,1219,72.03,158.37,2600,SYNTHETIC
2025-07-15,Paradip,Rotterdam,grain,Supramax,13.99,1219,72.03,235.78,4800,SYNTHETIC
2025-07-15,Paradip,Singapore,steel_coils,Handysize,25.46,1219,72.03,235.78,1900,SYNTHETIC
2025-07-15,Dhamra,Singapore,steel_coils,Handymax,19.8,1219,72.03,235.78,2100,SYNTHETIC
2025-07-15,Richards Bay,Rotterdam,coal,Panamax,11.18,1219,72.03,158.37,5200,SYNTHETIC
2025-07-15,Newcastle,Qingdao,coal,Panamax,10.28,1219,72.03,158.37,4200,SYNTHETIC
2025-07-15,Baltimore,Rotterdam,grain,Handymax,18.39,1219,72.03,235.78,3400,SYNTHETIC
2025-07-15,Norfolk,Rotterdam,grain,Panamax,16.04,1219,72.03,235.78,3300,SYNTHETIC
2025-07-15,Paradip,Rotterdam,iron_ore,Handymax,16.55,1219,72.03,84.74,4800,SYNTHETIC
2025-07-15,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.04,1219,72.03,84.74,4700,SYNTHETIC
2025-07-15,Port Hedland,Rotterdam,iron_ore,Capesize,5.49,1219,72.03,84.74,8200,SYNTHETIC
2025-07-22,Paradip,Rotterdam,iron_ore,Panamax,9.14,1002,65.2,76.11,4800,SYNTHETIC
2025-07-22,Port Hedland,Qingdao,iron_ore,Capesize,6.39,1002,65.2,76.11,4000,SYNTHETIC
2025-07-22,Port Hedland,Gangavaram,coal,Capesize,6.27,1002,65.2,161.31,3800,SYNTHETIC
2025-07-22,Samarinda,Gangavaram,coal,Panamax,9.38,1002,65.2,161.31,2200,SYNTHETIC
2025-07-22,Samarinda,Shanghai,coal,Supramax,12.09,1002,65.2,161.31,2600,SYNTHETIC
2025-07-22,Paradip,Rotterdam,grain,Supramax,13.71,1002,65.2,247.31,4800,SYNTHETIC
2025-07-22,Paradip,Singapore,steel_coils,Handysize,23.75,1002,65.2,247.31,1900,SYNTHETIC
2025-07-22,Dhamra,Singapore,steel_coils,Handymax,18.49,1002,65.2,247.31,2100,SYNTHETIC
2025-07-22,Richards Bay,Rotterdam,coal,Panamax,11.31,1002,65.2,161.31,5200,SYNTHETIC
2025-07-22,Newcastle,Qingdao,coal,Panamax,9.39,1002,65.2,161.31,4200,SYNTHETIC
2025-07-22,Baltimore,Rotterdam,grain,Handymax,18.88,1002,65.2,247.31,3400,SYNTHETIC
2025-07-22,Norfolk,Rotterdam,grain,Panamax,13.81,1002,65.2,247.31,3300,SYNTHETIC
2025-07-22,Paradip,Rotterdam,iron_ore,Handymax,14.02,1002,65.2,76.11,4800,SYNTHETIC
2025-07-22,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.19,1002,65.2,76.11,4700,SYNTHETIC
2025-07-22,Port Hedland,Rotterdam,iron_ore,Capesize,5.47,1002,65.2,76.11,8200,SYNTHETIC
2025-07-29,Paradip,Rotterdam,iron_ore,Panamax,10.28,1211,56.24,83.5,4800,SYNTHETIC
2025-07-29,Port Hedland,Qingdao,iron_ore,Capesize,6.32,1211,56.24,83.5,4000,SYNTHETIC
2025-07-29,Port Hedland,Gangavaram,coal,Capesize,6.7,1211,56.24,152.44,3800,SYNTHETIC
2025-07-29,Samarinda,Gangavaram,coal,Panamax,9.72,1211,56.24,152.44,2200,SYNTHETIC
2025-07-29,Samarinda,Shanghai,coal,Supramax,11.7,1211,56.24,152.44,2600,SYNTHETIC
2025-07-29,Paradip,Rotterdam,grain,Supramax,15.05,1211,56.24,231.09,4800,SYNTHETIC
2025-07-29,Paradip,Singapore,steel_coils,Handysize,25.91,1211,56.24,231.09,1900,SYNTHETIC
2025-07-29,Dhamra,Singapore,steel_coils,Handymax,22.66,1211,56.24,231.09,2100,SYNTHETIC
2025-07-29,Richards Bay,Rotterdam,coal,Panamax,12.9,1211,56.24,152.44,5200,SYNTHETIC
2025-07-29,Newcastle,Qingdao,coal,Panamax,10.96,1211,56.24,152.44,4200,SYNTHETIC
2025-07-29,Baltimore,Rotterdam,grain,Handymax,19.4,1211,56.24,231.09,3400,SYNTHETIC
2025-07-29,Norfolk,Rotterdam,grain,Panamax,15.46,1211,56.24,231.09,3300,SYNTHETIC
2025-07-29,Paradip,Rotterdam,iron_ore,Handymax,16.08,1211,56.24,83.5,4800,SYNTHETIC
2025-07-29,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.25,1211,56.24,83.5,4700,SYNTHETIC
2025-07-29,Port Hedland,Rotterdam,iron_ore,Capesize,5.93,1211,56.24,83.5,8200,SYNTHETIC
2025-08-05,Paradip,Rotterdam,iron_ore,Panamax,11.11,1140,66.16,70.65,4800,SYNTHETIC
2025-08-05,Port Hedland,Qingdao,iron_ore,Capesize,6.27,1140,66.16,70.65,4000,SYNTHETIC
